OrderDate,OrderNumber,Line Total
2023-10-18 00:00:00,SO - 0005251,4187.5
2023-10-18 00:00:00,SO - 0005252,25058
2023-10-18 00:00:00,SO - 0005253,1165.8
2023-10-18 00:00:00,SO - 0005254,11818.8
2023-10-18 00:00:00,SO - 0005255,9648
2023-10-18 00:00:00,SO - 0005256,1869.3
2023-10-18 00:00:00,SO - 0005257,27342.7
2023-10-18 00:00:00,SO - 0005258,42672.3
2023-10-18 00:00:00,SO - 0005259,24388
2023-10-19 00:00:00,SO - 0005260,25058
2023-10-19 00:00:00,SO - 0005261,49901.6
2023-10-19 00:00:00,SO - 0005262,30592.2
2023-10-19 00:00:00,SO - 0005263,11658
2023-10-19 00:00:00,SO - 0005264,4944.6
2023-10-19 00:00:00,SO - 0005265,8576
2023-10-19 00:00:00,SO - 0005266,15235.8
2023-10-19 00:00:00,SO - 0005267,14070
2023-10-19 00:00:00,SO - 0005268,10251
2023-10-20 00:00:00,SO - 0005269,7932.8
2023-10-20 00:00:00,SO - 0005270,21105
2023-10-20 00:00:00,SO - 0005271,18719.8
2023-10-20 00:00:00,SO - 0005272,2090.4
2023-10-20 00:00:00,SO - 0005273,6351.6
2023-10-20 00:00:00,SO - 0005274,27764.8
2023-10-21 00:00:00,SO - 0005275,1809
2023-10-21 00:00:00,SO - 0005276,16508.8
2023-10-21 00:00:00,SO - 0005277,56320.2
2023-10-21 00:00:00,SO - 0005278,4656.5
2023-10-21 00:00:00,SO - 0005279,12897.5
2023-10-22 00:00:00,SO - 0005280,9614.5
2023-10-22 00:00:00,SO - 0005281,19229
2023-10-22 00:00:00,SO - 0005282,26364.5
2023-10-22 00:00:00,SO - 0005283,13232.5
2023-10-22 00:00:00,SO - 0005284,46873.2
2023-10-22 00:00:00,SO - 0005285,9346.5
2023-10-22 00:00:00,SO - 0005286,6954.6
2023-10-22 00:00:00,SO - 0005287,22445
2023-10-22 00:00:00,SO - 0005288,11959.5
2023-10-23 00:00:00,SO - 0005289,5192.5
2023-10-23 00:00:00,SO - 0005290,34491.6
2023-10-23 00:00:00,SO - 0005291,10894.2
2023-10-23 00:00:00,SO - 0005292,6552.6
2023-10-23 00:00:00,SO - 0005293,11256
2023-10-23 00:00:00,SO - 0005294,1929.6
2023-10-24 00:00:00,SO - 0005295,20863.8
2023-10-24 00:00:00,SO - 0005296,7035
2023-10-24 00:00:00,SO - 0005297,18244.1
2023-10-24 00:00:00,SO - 0005298,18103.4
2023-10-24 00:00:00,SO - 0005299,41365.8
2023-10-24 00:00:00,SO - 0005300,23275.8
2023-10-25 00:00:00,SO - 0005301,1782.2
2023-10-25 00:00:00,SO - 0005302,21064.8
2023-10-25 00:00:00,SO - 0005303,8622.9
2023-10-25 00:00:00,SO - 0005304,10023.2
2023-10-25 00:00:00,SO - 0005305,8743.5
2023-10-25 00:00:00,SO - 0005306,1273
2023-10-25 00:00:00,SO - 0005307,1809
2023-10-25 00:00:00,SO - 0005308,1507.5
2023-10-25 00:00:00,SO - 0005309,23074.8
2023-10-25 00:00:00,SO - 0005310,13989.6
2023-10-26 00:00:00,SO - 0005311,10318
2023-10-26 00:00:00,SO - 0005312,4857.5
2023-10-26 00:00:00,SO - 0005313,9406.8
2023-10-26 00:00:00,SO - 0005314,24120
2023-10-26 00:00:00,SO - 0005315,2874.3
2023-10-26 00:00:00,SO - 0005316,30753
2023-10-26 00:00:00,SO - 0005317,1869.3
2023-10-26 00:00:00,SO - 0005318,6512.4
2023-10-26 00:00:00,SO - 0005319,59697
2023-10-26 00:00:00,SO - 0005320,17922.5
2023-10-26 00:00:00,SO - 0005321,13909.2
2023-10-26 00:00:00,SO - 0005322,18974.4
2023-10-26 00:00:00,SO - 0005323,15383.2
2023-10-27 00:00:00,SO - 0005324,4857.5
2023-10-27 00:00:00,SO - 0005325,10009.8
2023-10-27 00:00:00,SO - 0005326,7343.2
2023-10-27 00:00:00,SO - 0005327,6050.1
2023-10-27 00:00:00,SO - 0005328,12864
2023-10-27 00:00:00,SO - 0005329,14900.8
2023-10-27 00:00:00,SO - 0005330,19262.5
2023-10-27 00:00:00,SO - 0005331,11865.7
2023-10-28 00:00:00,SO - 0005332,16616
2023-10-28 00:00:00,SO - 0005333,16837.1
2023-10-28 00:00:00,SO - 0005334,39349.1
2023-10-28 00:00:00,SO - 0005335,9587.7
2023-10-28 00:00:00,SO - 0005336,42129.6
2023-10-28 00:00:00,SO - 0005337,23396.4
2023-10-28 00:00:00,SO - 0005338,19128.5
2023-10-28 00:00:00,SO - 0005339,49144.5
2023-10-28 00:00:00,SO - 0005340,8160.6
2023-10-29 00:00:00,SO - 0005341,34913.7
2023-10-29 00:00:00,SO - 0005342,10988
2023-10-29 00:00:00,SO - 0005343,13098.5
2023-10-29 00:00:00,SO - 0005344,47034
2023-10-29 00:00:00,SO - 0005345,2412
2023-10-29 00:00:00,SO - 0005346,10854
2023-10-29 00:00:00,SO - 0005347,30820
2023-10-30 00:00:00,SO - 0005348,5963
2023-10-30 00:00:00,SO - 0005349,837.5
2023-10-30 00:00:00,SO - 0005350,4924.5
2023-10-30 00:00:00,SO - 0005351,2505.8
2023-10-30 00:00:00,SO - 0005352,5360
2023-10-30 00:00:00,SO - 0005353,22552.2
2023-10-30 00:00:00,SO - 0005354,5346.6
2023-10-31 00:00:00,SO - 0005355,39530
2023-10-31 00:00:00,SO - 0005356,20796.8
2023-10-31 00:00:00,SO - 0005357,8683.2
2023-10-31 00:00:00,SO - 0005358,19028
2023-10-31 00:00:00,SO - 0005359,10572.6
2023-10-31 00:00:00,SO - 0005360,11718.3
2023-10-31 00:00:00,SO - 0005361,6030
2023-10-31 00:00:00,SO - 0005362,4355
2023-10-31 00:00:00,SO - 0005363,21708
2023-11-01 00:00:00,SO - 0005364,19088.3
2023-11-01 00:00:00,SO - 0005365,9467.1
2023-11-01 00:00:00,SO - 0005366,78711.6
2023-11-01 00:00:00,SO - 0005367,17681.3
2023-11-01 00:00:00,SO - 0005368,12797
2023-11-01 00:00:00,SO - 0005369,34933.8
2023-11-01 00:00:00,SO - 0005370,7597.8
2023-11-01 00:00:00,SO - 0005371,22089.9
2023-11-01 00:00:00,SO - 0005372,15061.6
2023-11-02 00:00:00,SO - 0005373,5293
2023-11-02 00:00:00,SO - 0005374,10009.8
2023-11-02 00:00:00,SO - 0005375,32052.8
2023-11-02 00:00:00,SO - 0005376,19229
2023-11-02 00:00:00,SO - 0005377,2726.9
2023-11-02 00:00:00,SO - 0005378,66624.8
2023-11-02 00:00:00,SO - 0005379,14740
2023-11-02 00:00:00,SO - 0005380,13426.8
2023-11-03 00:00:00,SO - 0005381,2278
2023-11-03 00:00:00,SO - 0005382,53606.7
2023-11-03 00:00:00,SO - 0005383,6143.9
2023-11-03 00:00:00,SO - 0005384,12864
2023-11-03 00:00:00,SO - 0005385,12086.8
2023-11-03 00:00:00,SO - 0005386,27155.1
2023-11-03 00:00:00,SO - 0005387,36984
2023-11-03 00:00:00,SO - 0005388,837.5
2023-11-03 00:00:00,SO - 0005389,35456.4
2023-11-03 00:00:00,SO - 0005390,6767
2023-11-03 00:00:00,SO - 0005391,14632.8
2023-11-03 00:00:00,SO - 0005392,5427
2023-11-04 00:00:00,SO - 0005393,7611.2
2023-11-04 00:00:00,SO - 0005394,6164
2023-11-04 00:00:00,SO - 0005395,9105.3
2023-11-04 00:00:00,SO - 0005396,9045
2023-11-04 00:00:00,SO - 0005397,17909.1
2023-11-04 00:00:00,SO - 0005398,10318
2023-11-04 00:00:00,SO - 0005399,18760
2023-11-04 00:00:00,SO - 0005400,17487
2023-11-04 00:00:00,SO - 0005401,6331.5
2023-11-04 00:00:00,SO - 0005402,15557.4
2023-11-04 00:00:00,SO - 0005403,1085.4
2023-11-04 00:00:00,SO - 0005404,48079.2
2023-11-04 00:00:00,SO - 0005405,23396.4
2023-11-05 00:00:00,SO - 0005406,22780
2023-11-05 00:00:00,SO - 0005407,23637.6
2023-11-05 00:00:00,SO - 0005408,43483
2023-11-05 00:00:00,SO - 0005409,6110.4
2023-11-05 00:00:00,SO - 0005410,55496.1
2023-11-05 00:00:00,SO - 0005411,36019.2
2023-11-05 00:00:00,SO - 0005412,5299.7
2023-11-05 00:00:00,SO - 0005413,28039.5
2023-11-05 00:00:00,SO - 0005414,12850.6
2023-11-05 00:00:00,SO - 0005415,14666.3
2023-11-05 00:00:00,SO - 0005416,12462
2023-11-06 00:00:00,SO - 0005417,39530
2023-11-06 00:00:00,SO - 0005418,19617.6
2023-11-06 00:00:00,SO - 0005419,10733.4
2023-11-06 00:00:00,SO - 0005420,11014.8
2023-11-06 00:00:00,SO - 0005421,43998.9
2023-11-06 00:00:00,SO - 0005422,7932.8
2023-11-06 00:00:00,SO - 0005423,1876
2023-11-06 00:00:00,SO - 0005424,6425.3
2023-11-06 00:00:00,SO - 0005425,56380.5
2023-11-06 00:00:00,SO - 0005426,24991
2023-11-07 00:00:00,SO - 0005427,5025
2023-11-07 00:00:00,SO - 0005428,1172.5
2023-11-07 00:00:00,SO - 0005429,44809.6
2023-11-07 00:00:00,SO - 0005430,19738.2
2023-11-07 00:00:00,SO - 0005431,27570.5
2023-11-07 00:00:00,SO - 0005432,32280.6
2023-11-07 00:00:00,SO - 0005433,28890.4
2023-11-07 00:00:00,SO - 0005434,57104.1
2023-11-07 00:00:00,SO - 0005435,16850.5
2023-11-07 00:00:00,SO - 0005436,2351.7
2023-11-07 00:00:00,SO - 0005437,31248.8
2023-11-07 00:00:00,SO - 0005438,5668.2
2023-11-07 00:00:00,SO - 0005439,1085.4
2023-11-08 00:00:00,SO - 0005440,10096.9
2023-11-08 00:00:00,SO - 0005441,8622.9
2023-11-08 00:00:00,SO - 0005442,16837.1
2023-11-08 00:00:00,SO - 0005443,6237.7
2023-11-08 00:00:00,SO - 0005444,28093.1
2023-11-08 00:00:00,SO - 0005445,12998
2023-11-08 00:00:00,SO - 0005446,11323
2023-11-08 00:00:00,SO - 0005447,23637.6
2023-11-08 00:00:00,SO - 0005448,21165.3
2023-11-08 00:00:00,SO - 0005449,23878.8
2023-11-08 00:00:00,SO - 0005450,18492
2023-11-09 00:00:00,SO - 0005451,27121.6
2023-11-09 00:00:00,SO - 0005452,19932.5
2023-11-09 00:00:00,SO - 0005453,1139
2023-11-09 00:00:00,SO - 0005454,7363.3
2023-11-09 00:00:00,SO - 0005455,36119.7
2023-11-09 00:00:00,SO - 0005456,43335.6
2023-11-09 00:00:00,SO - 0005457,7175.7
2023-11-09 00:00:00,SO - 0005458,31536.9
2023-11-09 00:00:00,SO - 0005459,46310.4
2023-11-09 00:00:00,SO - 0005460,11577.6
2023-11-09 00:00:00,SO - 0005461,17969.4
2023-11-10 00:00:00,SO - 0005462,14351.4
2023-11-10 00:00:00,SO - 0005463,8844
2023-11-10 00:00:00,SO - 0005464,48293.6
2023-11-10 00:00:00,SO - 0005465,13909.2
2023-11-10 00:00:00,SO - 0005466,837.5
2023-11-10 00:00:00,SO - 0005467,8361.6
2023-11-10 00:00:00,SO - 0005468,7879.2
2023-11-10 00:00:00,SO - 0005469,18425
2023-11-10 00:00:00,SO - 0005470,1641.5
2023-11-10 00:00:00,SO - 0005471,57948.3
2023-11-10 00:00:00,SO - 0005472,31918.8
2023-11-10 00:00:00,SO - 0005473,2412
2023-11-10 00:00:00,SO - 0005474,44220
2023-11-10 00:00:00,SO - 0005475,18920.8
2023-11-11 00:00:00,SO - 0005476,11792
2023-11-11 00:00:00,SO - 0005477,13976.2
2023-11-11 00:00:00,SO - 0005478,10318
2023-11-11 00:00:00,SO - 0005479,23155.2
2023-11-11 00:00:00,SO - 0005480,13433.5
2023-11-11 00:00:00,SO - 0005481,28542
2023-11-11 00:00:00,SO - 0005482,60233
2023-11-11 00:00:00,SO - 0005483,58290
2023-11-12 00:00:00,SO - 0005484,23557.2
2023-11-12 00:00:00,SO - 0005485,1407
2023-11-12 00:00:00,SO - 0005486,15637.8
2023-11-12 00:00:00,SO - 0005487,10854
2023-11-12 00:00:00,SO - 0005488,32327.5
2023-11-12 00:00:00,SO - 0005489,40736
2023-11-12 00:00:00,SO - 0005490,31034.4
2023-11-12 00:00:00,SO - 0005491,7316.4
2023-11-13 00:00:00,SO - 0005492,5393.5
2023-11-13 00:00:00,SO - 0005493,7758.6
2023-11-13 00:00:00,SO - 0005494,6532.5
2023-11-13 00:00:00,SO - 0005495,11792
2023-11-13 00:00:00,SO - 0005496,15704.8
2023-11-13 00:00:00,SO - 0005497,20622.6
2023-11-13 00:00:00,SO - 0005498,19376.4
2023-11-13 00:00:00,SO - 0005499,30552
2023-11-14 00:00:00,SO - 0005500,5829
2023-11-14 00:00:00,SO - 0005501,1165.8
2023-11-14 00:00:00,SO - 0005502,4556
2023-11-14 00:00:00,SO - 0005503,6070.2
2023-11-14 00:00:00,SO - 0005504,35697.6
2023-11-14 00:00:00,SO - 0005505,10813.8
2023-11-14 00:00:00,SO - 0005506,10210.8
2023-11-14 00:00:00,SO - 0005507,10076.8
2023-11-14 00:00:00,SO - 0005508,6968
2023-11-14 00:00:00,SO - 0005509,24689.5
2023-11-14 00:00:00,SO - 0005510,16884
2023-11-14 00:00:00,SO - 0005511,27979.2
2023-11-14 00:00:00,SO - 0005512,9246
2023-11-15 00:00:00,SO - 0005513,33031
2023-11-15 00:00:00,SO - 0005514,22994.4
2023-11-15 00:00:00,SO - 0005515,19363
2023-11-15 00:00:00,SO - 0005516,31999.2
2023-11-16 00:00:00,SO - 0005517,12703.2
2023-11-16 00:00:00,SO - 0005518,21922.4
2023-11-16 00:00:00,SO - 0005519,5393.5
2023-11-16 00:00:00,SO - 0005520,7986.4
2023-11-16 00:00:00,SO - 0005521,6753.6
2023-11-16 00:00:00,SO - 0005522,23074.8
2023-11-16 00:00:00,SO - 0005523,9447
2023-11-17 00:00:00,SO - 0005524,27952.4
2023-11-17 00:00:00,SO - 0005525,1768.8
2023-11-17 00:00:00,SO - 0005526,11570.9
2023-11-17 00:00:00,SO - 0005527,28140
2023-11-17 00:00:00,SO - 0005528,6572.7
2023-11-17 00:00:00,SO - 0005529,1688.4
2023-11-17 00:00:00,SO - 0005530,10921
2023-11-18 00:00:00,SO - 0005531,5661.5
2023-11-18 00:00:00,SO - 0005532,35818.2
2023-11-18 00:00:00,SO - 0005533,23758.2
2023-11-18 00:00:00,SO - 0005534,60065.5
2023-11-18 00:00:00,SO - 0005535,8951.2
2023-11-18 00:00:00,SO - 0005536,5159
2023-11-18 00:00:00,SO - 0005537,19765
2023-11-18 00:00:00,SO - 0005538,12622.8
2023-11-19 00:00:00,SO - 0005539,7477.2
2023-11-19 00:00:00,SO - 0005540,43925.2
2023-11-19 00:00:00,SO - 0005541,51616.8
2023-11-19 00:00:00,SO - 0005542,8361.6
2023-11-19 00:00:00,SO - 0005543,12462
2023-11-19 00:00:00,SO - 0005544,63676.8
2023-11-20 00:00:00,SO - 0005545,8790.4
2023-11-20 00:00:00,SO - 0005546,11497.2
2023-11-20 00:00:00,SO - 0005547,26197
2023-11-21 00:00:00,SO - 0005548,30552
2023-11-21 00:00:00,SO - 0005549,837.5
2023-11-21 00:00:00,SO - 0005550,5494
2023-11-21 00:00:00,SO - 0005551,19992.8
2023-11-21 00:00:00,SO - 0005552,22324.4
2023-11-21 00:00:00,SO - 0005553,2351.7
2023-11-21 00:00:00,SO - 0005554,1688.4
2023-11-21 00:00:00,SO - 0005555,7289.6
2023-11-21 00:00:00,SO - 0005556,16080
2023-11-21 00:00:00,SO - 0005557,7517.4
2023-11-21 00:00:00,SO - 0005558,17219
2023-11-21 00:00:00,SO - 0005559,54450.9
2023-11-21 00:00:00,SO - 0005560,5427
2023-11-21 00:00:00,SO - 0005561,36180
2023-11-22 00:00:00,SO - 0005562,27671
2023-11-22 00:00:00,SO - 0005563,22029.6
2023-11-22 00:00:00,SO - 0005564,13601
2023-11-22 00:00:00,SO - 0005565,47918.4
2023-11-22 00:00:00,SO - 0005566,1393.6
2023-11-22 00:00:00,SO - 0005567,11128.7
2023-11-22 00:00:00,SO - 0005568,10586
2023-11-23 00:00:00,SO - 0005569,31114.8
2023-11-23 00:00:00,SO - 0005570,11189
2023-11-23 00:00:00,SO - 0005571,10009.8
2023-11-23 00:00:00,SO - 0005572,19229
2023-11-23 00:00:00,SO - 0005573,11892.5
2023-11-23 00:00:00,SO - 0005574,29607.3
2023-11-23 00:00:00,SO - 0005575,16582.5
2023-11-23 00:00:00,SO - 0005576,42819.7
2023-11-23 00:00:00,SO - 0005577,23517
2023-11-23 00:00:00,SO - 0005578,26130
2023-11-23 00:00:00,SO - 0005579,7410.2
2023-11-24 00:00:00,SO - 0005580,1125.6
2023-11-24 00:00:00,SO - 0005581,11135.4
2023-11-24 00:00:00,SO - 0005582,17775.1
2023-11-24 00:00:00,SO - 0005583,5674.9
2023-11-24 00:00:00,SO - 0005584,938
2023-11-24 00:00:00,SO - 0005585,31302.4
2023-11-24 00:00:00,SO - 0005586,1608
2023-11-25 00:00:00,SO - 0005587,15436.8
2023-11-25 00:00:00,SO - 0005588,19383.1
2023-11-25 00:00:00,SO - 0005589,2110.5
2023-11-25 00:00:00,SO - 0005590,44146.3
2023-11-25 00:00:00,SO - 0005591,7457.1
2023-11-25 00:00:00,SO - 0005592,9889.2
2023-11-25 00:00:00,SO - 0005593,9406.8
2023-11-25 00:00:00,SO - 0005594,55596.6
2023-11-26 00:00:00,SO - 0005595,31536.9
2023-11-26 00:00:00,SO - 0005596,11725
2023-11-26 00:00:00,SO - 0005597,53533
2023-11-26 00:00:00,SO - 0005598,1876
2023-11-26 00:00:00,SO - 0005599,66812.4
2023-11-26 00:00:00,SO - 0005600,6800.5
2023-11-26 00:00:00,SO - 0005601,16951
2023-11-27 00:00:00,SO - 0005602,1608
2023-11-27 00:00:00,SO - 0005603,29748
2023-11-27 00:00:00,SO - 0005604,30873.6
2023-11-27 00:00:00,SO - 0005605,7537.5
2023-11-27 00:00:00,SO - 0005606,5494
2023-11-27 00:00:00,SO - 0005607,7236
2023-11-28 00:00:00,SO - 0005608,45238.4
2023-11-28 00:00:00,SO - 0005609,27764.8
2023-11-28 00:00:00,SO - 0005610,21386.4
2023-11-28 00:00:00,SO - 0005611,5587.8
2023-11-28 00:00:00,SO - 0005612,22445
2023-11-28 00:00:00,SO - 0005613,19671.2
2023-11-28 00:00:00,SO - 0005614,16368.1
2023-11-28 00:00:00,SO - 0005615,19698
2023-11-29 00:00:00,SO - 0005616,13976.2
2023-11-29 00:00:00,SO - 0005617,49258.4
2023-11-29 00:00:00,SO - 0005618,16415
2023-11-29 00:00:00,SO - 0005619,1742
2023-11-30 00:00:00,SO - 0005620,6432
2023-11-30 00:00:00,SO - 0005621,66256.3
2023-11-30 00:00:00,SO - 0005622,21064.8
2023-11-30 00:00:00,SO - 0005623,2412
2023-11-30 00:00:00,SO - 0005624,8040
2023-11-30 00:00:00,SO - 0005625,10050
2023-12-01 00:00:00,SO - 0005626,1125.6
2023-12-01 00:00:00,SO - 0005627,7396.8
2023-12-01 00:00:00,SO - 0005628,35034.3
2023-12-01 00:00:00,SO - 0005629,38726
2023-12-01 00:00:00,SO - 0005630,20140.2
2023-12-01 00:00:00,SO - 0005631,14914.2
2023-12-01 00:00:00,SO - 0005632,25935.7
2023-12-01 00:00:00,SO - 0005633,17219
2023-12-01 00:00:00,SO - 0005634,23235.6
2023-12-01 00:00:00,SO - 0005635,30230.4
2023-12-02 00:00:00,SO - 0005636,11175.6
2023-12-02 00:00:00,SO - 0005637,7457.1
2023-12-02 00:00:00,SO - 0005638,13065
2023-12-02 00:00:00,SO - 0005639,1139
2023-12-02 00:00:00,SO - 0005640,5628
2023-12-02 00:00:00,SO - 0005641,17587.5
2023-12-02 00:00:00,SO - 0005642,7597.8
2023-12-02 00:00:00,SO - 0005643,1005
2023-12-02 00:00:00,SO - 0005644,13044.9
2023-12-03 00:00:00,SO - 0005645,5661.5
2023-12-03 00:00:00,SO - 0005646,7597.8
2023-12-03 00:00:00,SO - 0005647,18760
2023-12-03 00:00:00,SO - 0005648,15758.4
2023-12-03 00:00:00,SO - 0005649,18029.7
2023-12-03 00:00:00,SO - 0005650,23986
2023-12-03 00:00:00,SO - 0005651,10519
2023-12-04 00:00:00,SO - 0005652,38592
2023-12-05 00:00:00,SO - 0005653,8844
2023-12-05 00:00:00,SO - 0005654,6693.3
2023-12-05 00:00:00,SO - 0005655,11215.8
2023-12-05 00:00:00,SO - 0005656,28622.4
2023-12-05 00:00:00,SO - 0005657,41808
2023-12-05 00:00:00,SO - 0005658,42598.6
2023-12-05 00:00:00,SO - 0005659,15711.5
2023-12-05 00:00:00,SO - 0005660,19262.5
2023-12-05 00:00:00,SO - 0005661,6425.3
2023-12-05 00:00:00,SO - 0005662,1407
2023-12-05 00:00:00,SO - 0005663,12803.7
2023-12-05 00:00:00,SO - 0005664,41004
2023-12-05 00:00:00,SO - 0005665,21594.1
2023-12-05 00:00:00,SO - 0005666,1005
2023-12-06 00:00:00,SO - 0005667,23798.4
2023-12-06 00:00:00,SO - 0005668,6190.8
2023-12-06 00:00:00,SO - 0005669,2050.2
2023-12-06 00:00:00,SO - 0005670,38927
2023-12-06 00:00:00,SO - 0005671,15838.8
2023-12-06 00:00:00,SO - 0005672,6566
2023-12-06 00:00:00,SO - 0005673,15008
2023-12-06 00:00:00,SO - 0005674,2579.5
2023-12-06 00:00:00,SO - 0005675,10130.4
2023-12-07 00:00:00,SO - 0005676,8147.2
2023-12-07 00:00:00,SO - 0005677,50290.2
2023-12-07 00:00:00,SO - 0005678,6237.7
2023-12-07 00:00:00,SO - 0005679,11189
2023-12-08 00:00:00,SO - 0005680,10612.8
2023-12-08 00:00:00,SO - 0005681,7879.2
2023-12-08 00:00:00,SO - 0005682,12542.4
2023-12-08 00:00:00,SO - 0005683,27577.2
2023-12-08 00:00:00,SO - 0005684,29346
2023-12-08 00:00:00,SO - 0005685,50169.6
2023-12-08 00:00:00,SO - 0005686,30552
2023-12-08 00:00:00,SO - 0005687,16790.2
2023-12-08 00:00:00,SO - 0005688,35335.8
2023-12-08 00:00:00,SO - 0005689,5293
2023-12-08 00:00:00,SO - 0005690,4020
2023-12-08 00:00:00,SO - 0005691,5628
2023-12-09 00:00:00,SO - 0005692,17520.5
2023-12-09 00:00:00,SO - 0005693,33902
2023-12-09 00:00:00,SO - 0005694,15255.9
2023-12-09 00:00:00,SO - 0005695,54069
2023-12-09 00:00:00,SO - 0005696,19972.7
2023-12-09 00:00:00,SO - 0005697,19832
2023-12-09 00:00:00,SO - 0005698,2284.7
2023-12-10 00:00:00,SO - 0005699,63717
2023-12-10 00:00:00,SO - 0005700,7410.2
2023-12-10 00:00:00,SO - 0005701,50853
2023-12-10 00:00:00,SO - 0005702,23476.8
2023-12-11 00:00:00,SO - 0005703,9708.3
2023-12-11 00:00:00,SO - 0005704,13989.6
2023-12-11 00:00:00,SO - 0005705,19631
2023-12-11 00:00:00,SO - 0005706,5909.4
2023-12-11 00:00:00,SO - 0005707,30994.2
2023-12-11 00:00:00,SO - 0005708,19885.6
2023-12-12 00:00:00,SO - 0005709,12542.4
2023-12-12 00:00:00,SO - 0005710,21225.6
2023-12-12 00:00:00,SO - 0005711,11276.1
2023-12-12 00:00:00,SO - 0005712,11644.6
2023-12-12 00:00:00,SO - 0005713,28702.8
2023-12-12 00:00:00,SO - 0005714,1675
2023-12-12 00:00:00,SO - 0005715,1688.4
2023-12-12 00:00:00,SO - 0005716,2814
2023-12-12 00:00:00,SO - 0005717,12803.7
2023-12-12 00:00:00,SO - 0005718,5159
2023-12-13 00:00:00,SO - 0005719,13386.6
2023-12-13 00:00:00,SO - 0005720,29480
2023-12-13 00:00:00,SO - 0005721,48079.2
2023-12-13 00:00:00,SO - 0005722,10385
2023-12-13 00:00:00,SO - 0005723,1500.8
2023-12-13 00:00:00,SO - 0005724,6056.8
2023-12-13 00:00:00,SO - 0005725,6860.8
2023-12-13 00:00:00,SO - 0005726,57687
2023-12-13 00:00:00,SO - 0005727,27496.8
2023-12-13 00:00:00,SO - 0005728,4355
2023-12-13 00:00:00,SO - 0005729,38257
2023-12-13 00:00:00,SO - 0005730,68025.1
2023-12-13 00:00:00,SO - 0005731,20120.1
2023-12-14 00:00:00,SO - 0005732,11979.6
2023-12-14 00:00:00,SO - 0005733,29995.9
2023-12-14 00:00:00,SO - 0005734,8261.1
2023-12-14 00:00:00,SO - 0005735,10854
2023-12-14 00:00:00,SO - 0005736,904.5
2023-12-14 00:00:00,SO - 0005737,39208.4
2023-12-14 00:00:00,SO - 0005738,19832
2023-12-14 00:00:00,SO - 0005739,5661.5
2023-12-14 00:00:00,SO - 0005740,25426.5
2023-12-14 00:00:00,SO - 0005741,36119.7
2023-12-15 00:00:00,SO - 0005742,11979.6
2023-12-15 00:00:00,SO - 0005743,9862.4
2023-12-15 00:00:00,SO - 0005744,25245.6
2023-12-15 00:00:00,SO - 0005745,7102
2023-12-15 00:00:00,SO - 0005746,50585
2023-12-15 00:00:00,SO - 0005747,10854
2023-12-15 00:00:00,SO - 0005748,1360.1
2023-12-16 00:00:00,SO - 0005749,11055
2023-12-16 00:00:00,SO - 0005750,5293
2023-12-16 00:00:00,SO - 0005751,9715
2023-12-16 00:00:00,SO - 0005752,30310.8
2023-12-16 00:00:00,SO - 0005753,28676
2023-12-16 00:00:00,SO - 0005754,6351.6
2023-12-16 00:00:00,SO - 0005755,7437
2023-12-16 00:00:00,SO - 0005756,18157
2023-12-17 00:00:00,SO - 0005757,8743.5
2023-12-17 00:00:00,SO - 0005758,57928.2
2023-12-17 00:00:00,SO - 0005759,35275.5
2023-12-17 00:00:00,SO - 0005760,16790.2
2023-12-17 00:00:00,SO - 0005761,7550.9
2023-12-17 00:00:00,SO - 0005762,46390.8
2023-12-17 00:00:00,SO - 0005763,23275.8
2023-12-17 00:00:00,SO - 0005764,10117
2023-12-17 00:00:00,SO - 0005765,39818.1
2023-12-17 00:00:00,SO - 0005766,4824
2023-12-18 00:00:00,SO - 0005767,26109.9
2023-12-18 00:00:00,SO - 0005768,12602.7
2023-12-18 00:00:00,SO - 0005769,6472.2
2023-12-18 00:00:00,SO - 0005770,76540.8
2023-12-18 00:00:00,SO - 0005771,7644.7
2023-12-18 00:00:00,SO - 0005772,27764.8
2023-12-18 00:00:00,SO - 0005773,47275.2
2023-12-18 00:00:00,SO - 0005774,1500.8
2023-12-18 00:00:00,SO - 0005775,9782
2023-12-18 00:00:00,SO - 0005776,7738.5
2023-12-18 00:00:00,SO - 0005777,10787
2023-12-18 00:00:00,SO - 0005778,31892
2023-12-19 00:00:00,SO - 0005779,7128.8
2023-12-19 00:00:00,SO - 0005780,11865.7
2023-12-19 00:00:00,SO - 0005781,18331.2
2023-12-19 00:00:00,SO - 0005782,6793.8
2023-12-19 00:00:00,SO - 0005783,10190.7
2023-12-19 00:00:00,SO - 0005784,8200.8
2023-12-19 00:00:00,SO - 0005785,21165.3
2023-12-19 00:00:00,SO - 0005786,27604
2023-12-19 00:00:00,SO - 0005787,12019.8
2023-12-19 00:00:00,SO - 0005788,28669.3
2023-12-19 00:00:00,SO - 0005789,13319.6
2023-12-19 00:00:00,SO - 0005790,11859
2023-12-20 00:00:00,SO - 0005791,15812
2023-12-20 00:00:00,SO - 0005792,1547.7
2023-12-20 00:00:00,SO - 0005793,8951.2
2023-12-20 00:00:00,SO - 0005794,23637.6
2023-12-20 00:00:00,SO - 0005795,5252.8
2023-12-20 00:00:00,SO - 0005796,10519
2023-12-20 00:00:00,SO - 0005797,35999.1
